household_id,household_size,num_adults,num_children,home_ownership,house_type,income_bracket,square_footage,num_bedrooms,num_bathrooms,house_age_years,insulation_quality,num_floors,has_basement,heating_type,cooling_type,thermostat_setting_winter,thermostat_setting_summer,climate_zone,num_refrigerators,has_dishwasher,has_washer_dryer,has_electric_water_heater,has_pool,has_spa_hot_tub,num_tvs,num_computers,has_smart_thermostat,has_led_lighting,has_energy_star_appliances,has_solar_panels,energy_audit_done,avg_daily_hours_home,works_from_home,electric_vehicle_count,peak_usage_time,monthly_kwh_consumption,high_consumption
HH_00012782,4,3,1,Own,Single Family,$40k-$75k,2023.0,3,3.0999999999999996,36,Poor,1,Yes,Oil,Central AC,73.0,72,Moderate,1,Yes,Yes,Yes,No,No,2,2,No,Yes,No,No,Yes,11.0,Yes,1,Morning,3581.0,Yes
HH_00012783,2,2,0,Rent,Single Family,$40k-$75k,1107.0,1,1.7,25,Fair,1,No,Gas,Window Units,67.0,76,Hot,1,Yes,Yes,Yes,No,No,4,1,Yes,Yes,Yes,No,No,12.0,Yes,0,Afternoon,2182.0,No
HH_00012784,1,1,0,Rent,Apartment,$40k-$75k,1515.0,1,1.7,20,Fair,2,Yes,Gas,Central AC,69.0,72,Moderate,2,Yes,Yes,Yes,No,Yes,3,2,Yes,No,Yes,No,No,14.0,Yes,1,Evening,2682.0,No
HH_00012785,2,2,0,Own,Apartment,$75k-$120k,1599.0,1,1.7,15,Good,2,Yes,Heat Pump,Central AC,73.0,77,Mixed,1,Yes,Yes,No,No,No,3,1,No,Yes,Yes,No,No,18.0,Yes,1,Morning,2423.0,No
HH_00012786,2,1,1,Rent,Single Family,$75k-$120k,1758.0,3,3.0999999999999996,15,Excellent,1,Yes,Heat Pump,Central AC,66.0,76,Cold,2,Yes,No,No,Yes,No,2,2,No,Yes,No,No,Yes,14.0,No,0,Afternoon,3012.0,Yes
HH_00012787,4,4,0,Rent,Apartment,$75k-$120k,2727.0,5,3.5,54,Fair,1,Yes,Gas,Window Units,71.0,71,Mixed,1,No,Yes,No,No,No,7,2,No,Yes,Yes,No,No,18.0,No,1,Night,3446.0,Yes
HH_00012788,6,6,0,Own,Single Family,<$40k,3012.0,5,4.5,11,Excellent,2,No,Gas,Central AC,67.0,81,Hot,1,Yes,Yes,No,No,No,2,4,Yes,Yes,Yes,No,Yes,15.0,Yes,0,Evening,4423.0,Yes
HH_00012789,2,1,1,Own,Single Family,$40k-$75k,1755.0,2,2.4,17,Good,2,No,Oil,Central AC,74.0,72,Hot,1,Yes,Yes,Yes,No,No,2,2,No,No,No,No,Yes,13.0,No,2,Evening,3169.0,Yes
HH_00012790,4,3,1,Rent,Single Family,<$40k,2420.0,5,4.5,17,Poor,2,Yes,Electric,Window Units,70.0,72,Moderate,2,Yes,Yes,Yes,No,No,4,3,Yes,No,No,No,Yes,16.0,No,0,Evening,3438.0,Yes
HH_00012791,2,2,0,Own,Apartment,<$40k,1820.0,3,2.0999999999999996,2,Good,2,Yes,Electric,Window Units,70.0,75,Hot,2,Yes,Yes,Yes,No,No,3,4,Yes,Yes,Yes,No,No,14.0,No,1,Evening,3200.0,Yes
HH_00012792,3,2,1,Own,Apartment,$120k+,1236.0,3,3.0999999999999996,1,Fair,2,No,Heat Pump,Window Units,71.0,76,Hot,2,No,Yes,No,Yes,Yes,3,5,No,No,No,No,Yes,16.0,Yes,0,Evening,2903.0,No
HH_00012793,2,2,0,Rent,Townhouse,$120k+,1494.0,2,2.4,9,Good,1,Yes,Electric,Central AC,68.0,73,Cold,2,Yes,Yes,Yes,No,No,2,2,No,No,Yes,No,No,16.0,No,1,Evening,3232.0,Yes
HH_00012794,6,5,1,Own,Single Family,$40k-$75k,3793.0,6,4.199999999999999,34,Poor,1,No,Gas,Central AC,72.0,73,Moderate,1,Yes,Yes,No,No,No,4,2,No,No,No,No,No,17.0,Yes,0,Night,4568.0,Yes
HH_00012795,3,3,0,Rent,Single Family,$120k+,1908.0,2,2.4,12,Good,2,No,Electric,Central AC,,74,Mixed,1,Yes,Yes,Yes,Yes,No,4,3,Yes,Yes,Yes,No,No,,No,1,Evening,3895.0,Yes
HH_00012796,3,3,0,Rent,Single Family,<$40k,1692.0,2,2.4,18,Good,2,No,Oil,Central AC,74.0,72,Hot,1,Yes,Yes,Yes,No,No,3,2,No,Yes,Yes,No,No,13.0,Yes,2,Evening,3694.0,Yes
HH_00012797,1,1,0,Own,Single Family,$40k-$75k,787.0,2,1.4,9,Fair,2,Yes,Electric,Window Units,68.0,74,Mixed,1,Yes,Yes,Yes,No,No,4,2,No,No,Yes,No,No,14.0,No,0,Morning,2037.0,No
HH_00012798,3,2,1,Rent,Single Family,<$40k,2343.0,4,2.8,41,Excellent,1,No,Gas,Window Units,70.0,74,Mixed,2,No,Yes,No,No,No,3,4,No,Yes,Yes,Yes,No,4.0,No,0,Evening,2411.0,No
HH_00012799,2,1,1,Rent,Single Family,$75k-$120k,1421.0,1,1.0,81,Poor,2,No,Gas,Central AC,76.0,74,Cold,1,Yes,Yes,Yes,No,No,5,4,Yes,No,No,No,No,10.0,No,0,Evening,3136.0,Yes
HH_00012800,2,2,0,Own,Single Family,$75k-$120k,1620.0,3,3.0999999999999996,100,Fair,2,Yes,Gas,Window Units,65.0,74,Moderate,1,Yes,Yes,Yes,No,No,3,1,No,Yes,No,No,No,10.0,Yes,0,Night,2623.0,No
HH_00012801,1,1,0,Rent,Single Family,$40k-$75k,1626.0,1,1.7,34,Poor,1,No,Electric,Window Units,69.0,72,Cold,1,Yes,Yes,Yes,No,No,4,3,Yes,Yes,No,Yes,Yes,15.0,Yes,1,Night,2831.0,No
HH_00012802,2,2,0,Own,Single Family,$120k+,1449.0,2,1.4,27,Good,2,No,Heat Pump,Central AC,67.0,77,Hot,1,Yes,No,Yes,No,No,1,5,No,Yes,Yes,No,No,15.0,No,0,Morning,2359.0,No
HH_00012803,3,3,0,Rent,Single Family,$75k-$120k,2156.0,2,2.4,44,Excellent,1,No,Gas,Central AC,68.0,73,Cold,1,Yes,Yes,Yes,No,Yes,3,1,No,No,No,No,No,12.0,No,0,Morning,3384.0,Yes
HH_00012804,2,2,0,Rent,Single Family,$40k-$75k,1299.0,3,2.0999999999999996,7,Good,2,No,Gas,None,72.0,72,Moderate,1,Yes,Yes,Yes,No,No,6,3,No,Yes,No,No,Yes,12.0,No,1,Evening,2065.0,No
HH_00012805,2,2,0,Own,Single Family,$40k-$75k,1295.0,1,1.7,33,Fair,2,Yes,Gas,Heat Pump,70.0,76,Hot,1,Yes,Yes,No,No,No,5,0,No,No,Yes,No,Yes,,No,0,Morning,2273.0,No
HH_00012806,3,3,0,Own,Single Family,$75k-$120k,1699.0,4,3.8,8,Good,1,Yes,Gas,None,69.0,73,Moderate,1,No,Yes,No,No,No,5,1,Yes,Yes,No,No,No,17.0,No,1,Evening,2058.0,No
HH_00012807,2,1,1,Own,Single Family,$75k-$120k,1474.0,3,2.0999999999999996,15,Fair,1,Yes,Electric,Window Units,73.0,75,Cold,1,Yes,Yes,Yes,No,No,5,2,No,No,Yes,No,No,11.0,No,0,Morning,2755.0,No
HH_00012808,1,1,0,Rent,Single Family,$75k-$120k,923.0,2,2.4,26,Good,2,Yes,Electric,Central AC,73.0,70,Hot,1,Yes,Yes,Yes,Yes,No,2,2,Yes,No,No,Yes,No,19.0,Yes,1,Afternoon,3172.0,Yes
HH_00012809,4,4,0,Own,Apartment,<$40k,2553.0,3,3.0999999999999996,100,Fair,1,Yes,Oil,Central AC,69.0,82,Cold,1,Yes,Yes,No,Yes,No,3,3,Yes,Yes,No,No,No,11.0,No,0,Night,4155.0,Yes
HH_00012810,2,2,0,Own,Single Family,$75k-$120k,1472.0,3,3.0999999999999996,5,Fair,2,Yes,Electric,None,72.0,76,Hot,1,Yes,Yes,No,No,No,1,1,No,No,No,No,No,13.0,No,0,Night,2772.0,No
HH_00012811,1,1,0,Rent,Single Family,$75k-$120k,1994.0,1,1.7,7,Fair,1,No,Gas,Central AC,69.0,69,Mixed,1,Yes,Yes,No,No,No,4,2,No,No,No,No,No,7.0,Yes,0,Evening,2483.0,No
HH_00012812,4,4,0,Own,Single Family,$40k-$75k,1964.0,5,4.5,67,Excellent,1,No,Electric,Central AC,63.0,73,Moderate,1,Yes,Yes,Yes,No,No,3,4,No,Yes,No,No,Yes,19.0,No,0,Evening,3561.0,Yes
HH_00012813,3,3,0,Rent,Apartment,$40k-$75k,1913.0,3,3.0999999999999996,17,Fair,2,Yes,Electric,Central AC,69.0,80,Cold,1,Yes,Yes,Yes,No,No,2,3,No,Yes,No,Yes,No,12.0,No,2,Evening,3831.0,Yes
HH_00012814,4,4,0,Own,Single Family,$40k-$75k,2083.0,4,2.8,45,Poor,2,No,Electric,Central AC,66.0,69,Mixed,2,Yes,Yes,Yes,No,No,4,5,Yes,Yes,Yes,No,Yes,10.0,No,0,Evening,3919.0,Yes
HH_00012815,2,2,0,Own,Single Family,$40k-$75k,1871.0,1,1.7,3,Poor,1,Yes,Electric,None,70.0,74,Mixed,1,Yes,Yes,Yes,No,Yes,6,4,No,Yes,No,No,No,8.0,No,1,Evening,3167.0,Yes
HH_00012816,3,3,0,Rent,Single Family,$40k-$75k,1837.0,3,3.0999999999999996,47,Fair,1,Yes,Gas,Central AC,70.0,68,Hot,1,Yes,No,No,No,No,4,4,No,Yes,No,Yes,No,11.0,Yes,0,Night,3075.0,Yes
HH_00012817,2,1,1,Rent,Apartment,<$40k,1467.0,2,2.4,17,Fair,1,Yes,Gas,Window Units,71.0,81,Hot,1,Yes,Yes,Yes,No,No,1,5,No,Yes,No,No,Yes,10.0,No,1,Evening,2520.0,No
HH_00012818,2,2,0,Rent,Townhouse,$40k-$75k,1433.0,2,1.4,100,Fair,3,No,Electric,Central AC,73.0,71,Cold,1,Yes,Yes,Yes,No,Yes,5,2,Yes,Yes,Yes,No,No,14.0,No,0,Night,3191.0,Yes
HH_00012819,2,1,1,Own,Single Family,$75k-$120k,1619.0,1,1.7,34,Good,1,Yes,Gas,Central AC,68.0,74,Moderate,1,Yes,Yes,No,No,No,4,6,Yes,Yes,No,No,No,16.0,No,0,Evening,1791.0,No
HH_00012820,4,4,0,Rent,Single Family,<$40k,1868.0,3,3.0999999999999996,30,Poor,2,No,Gas,Central AC,68.0,74,Cold,2,Yes,No,No,No,Yes,2,1,No,Yes,Yes,No,No,12.0,Yes,0,Night,3489.0,Yes
HH_00012821,2,2,0,Rent,Single Family,$75k-$120k,1905.0,3,2.0999999999999996,11,Fair,1,Yes,Gas,Central AC,64.0,71,Moderate,1,Yes,Yes,Yes,No,Yes,3,5,No,Yes,Yes,No,No,15.0,No,0,Morning,2558.0,No
HH_00012822,5,5,0,Own,Single Family,$120k+,2573.0,5,3.5,13,Poor,2,No,Gas,Central AC,73.0,73,Moderate,2,No,Yes,No,No,No,2,2,No,Yes,No,No,No,8.0,No,1,Evening,3874.0,Yes
HH_00012823,2,2,0,Rent,Single Family,$40k-$75k,1935.0,1,1.7,38,Fair,1,Yes,Gas,None,71.0,72,Moderate,2,Yes,Yes,Yes,No,No,1,0,No,No,No,No,Yes,,No,0,Evening,2353.0,No
HH_00012824,4,4,0,Own,Single Family,$40k-$75k,2138.0,5,3.5,16,Excellent,1,No,Electric,None,68.0,69,Moderate,1,Yes,Yes,No,No,No,3,1,No,No,No,No,No,17.0,No,1,Night,3285.0,Yes
HH_00012825,2,1,1,Rent,Single Family,$40k-$75k,2148.0,3,3.0999999999999996,14,Good,2,Yes,Other,Window Units,69.0,73,Moderate,1,No,Yes,Yes,Yes,No,2,4,No,Yes,No,No,No,15.0,No,0,Night,2587.0,No
HH_00012826,2,2,0,Rent,Single Family,$75k-$120k,1613.0,1,1.0,2,Excellent,2,No,Electric,Heat Pump,70.0,75,Mixed,1,Yes,Yes,No,No,No,3,1,Yes,Yes,No,No,Yes,15.0,No,2,Afternoon,2731.0,No
HH_00012827,2,2,0,Rent,Townhouse,$75k-$120k,1736.0,1,1.0,50,Good,3,Yes,Electric,Central AC,77.0,75,Moderate,2,Yes,Yes,No,Yes,No,6,5,No,No,No,No,No,13.0,No,0,Night,3349.0,Yes
HH_00012828,2,2,0,Own,Single Family,$40k-$75k,1380.0,1,1.7,14,Good,2,Yes,Electric,Heat Pump,68.0,71,Mixed,1,Yes,No,Yes,No,No,2,2,Yes,Yes,Yes,No,Yes,13.0,No,0,Night,1971.0,No
HH_00012829,1,1,0,Rent,Single Family,$40k-$75k,925.0,1,1.0,2,Fair,2,No,Electric,Central AC,71.0,75,Moderate,1,Yes,Yes,Yes,Yes,Yes,3,1,No,No,Yes,Yes,No,4.0,Yes,1,Evening,2954.0,No
HH_00012830,5,5,0,Own,Single Family,$75k-$120k,2910.0,6,4.199999999999999,34,Good,2,No,Oil,Central AC,64.0,69,Cold,1,Yes,Yes,Yes,No,No,2,3,No,Yes,No,No,Yes,11.0,No,0,Evening,3932.0,Yes
HH_00012831,4,3,1,Own,Single Family,<$40k,2371.0,4,2.8,36,Good,3,Yes,Gas,Central AC,70.0,74,Moderate,3,Yes,Yes,Yes,No,No,3,1,No,No,No,No,Yes,18.0,No,0,Evening,2988.0,No
HH_00012832,4,4,0,Own,Townhouse,$75k-$120k,2507.0,4,2.8,15,Good,2,Yes,Electric,Heat Pump,68.0,73,Moderate,2,No,Yes,Yes,No,No,3,1,No,Yes,No,No,Yes,12.0,No,0,Night,3231.0,Yes
HH_00012833,2,2,0,Own,Single Family,$120k+,1615.0,2,2.4,8,Good,2,Yes,Gas,Central AC,68.0,74,Moderate,1,No,Yes,Yes,No,No,5,3,No,Yes,No,No,Yes,14.0,Yes,0,Evening,2269.0,No
HH_00012834,3,3,0,Rent,Single Family,$40k-$75k,2550.0,4,2.8,16,Good,2,Yes,Gas,Window Units,67.0,75,Cold,3,Yes,Yes,No,No,No,2,3,No,Yes,No,No,No,14.0,No,1,Evening,3163.0,Yes
HH_00012835,2,1,1,Own,Single Family,$40k-$75k,1225.0,2,2.4,3,Excellent,2,Yes,Heat Pump,Central AC,66.0,71,Mixed,1,Yes,Yes,Yes,No,No,4,3,Yes,Yes,Yes,No,No,10.0,Yes,0,Morning,2114.0,No
HH_00012836,4,4,0,Own,Condo,$40k-$75k,2027.0,4,3.8,48,Fair,2,No,Oil,Central AC,71.0,73,Moderate,1,Yes,Yes,No,No,No,1,2,No,Yes,Yes,No,No,13.0,No,1,Afternoon,3374.0,Yes
HH_00012837,3,2,1,Own,Single Family,$40k-$75k,2152.0,2,2.4,16,Fair,1,Yes,Electric,Heat Pump,73.0,69,Mixed,2,Yes,Yes,No,Yes,No,2,1,No,Yes,Yes,No,No,13.0,Yes,1,Evening,3695.0,Yes
HH_00012838,2,2,0,Own,Apartment,$40k-$75k,1350.0,1,1.0,20,Poor,1,Yes,Gas,Central AC,72.0,74,Moderate,1,Yes,Yes,No,No,Yes,5,2,No,Yes,No,No,Yes,4.0,No,1,Evening,2545.0,No
HH_00012839,3,3,0,Own,Apartment,$75k-$120k,1783.0,3,2.0999999999999996,6,Fair,2,Yes,Gas,Window Units,72.0,70,Mixed,1,Yes,Yes,No,No,No,3,3,No,Yes,No,No,No,11.0,No,0,Morning,2151.0,No
HH_00012840,1,1,0,Own,Single Family,$75k-$120k,1473.0,1,1.0,75,Poor,2,No,Electric,Window Units,71.0,79,Moderate,1,Yes,Yes,Yes,Yes,No,4,1,No,Yes,No,No,Yes,14.0,No,1,Night,3280.0,Yes
HH_00012841,4,3,1,Rent,Apartment,$75k-$120k,2593.0,3,2.0999999999999996,48,Fair,2,Yes,Electric,Central AC,66.0,69,Moderate,1,Yes,No,Yes,No,No,4,3,Yes,No,No,No,No,13.0,Yes,1,Night,4467.0,Yes
HH_00012842,3,3,0,Own,Single Family,$40k-$75k,1539.0,3,3.0999999999999996,1,Fair,2,No,Electric,Central AC,70.0,73,Hot,1,No,Yes,Yes,No,No,3,3,Yes,Yes,Yes,No,No,14.0,No,0,Evening,3563.0,Yes
HH_00012843,2,2,0,Own,Apartment,$40k-$75k,1465.0,2,1.4,35,Good,2,No,Gas,Central AC,72.0,72,Cold,2,Yes,Yes,No,No,No,3,3,No,No,No,No,No,15.0,No,0,Morning,2443.0,No
HH_00012844,3,2,1,Own,Single Family,$75k-$120k,1741.0,3,2.0999999999999996,25,Excellent,3,No,Oil,Central AC,70.0,70,Mixed,1,Yes,No,No,No,No,3,0,Yes,No,Yes,No,Yes,9.0,Yes,0,Night,2370.0,No
HH_00012845,1,1,0,Own,Single Family,$40k-$75k,1049.0,1,1.7,14,Good,2,Yes,Heat Pump,Window Units,66.0,78,Mixed,1,Yes,Yes,No,No,No,4,4,Yes,Yes,No,Yes,No,11.0,No,0,Evening,945.0,No
HH_00012846,2,1,1,Own,Townhouse,$75k-$120k,1500.0,1,1.7,1,Good,2,Yes,Electric,Central AC,70.0,74,Moderate,1,Yes,Yes,No,No,No,2,1,No,No,Yes,Yes,No,8.0,No,0,Evening,2249.0,No
HH_00012847,3,2,1,Own,Single Family,$120k+,1684.0,2,2.4,6,Excellent,3,No,Gas,Window Units,66.0,76,Moderate,1,No,Yes,Yes,No,No,2,3,No,Yes,Yes,Yes,No,20.0,No,2,Morning,2484.0,No
HH_00012848,5,5,0,Own,Townhouse,<$40k,2530.0,4,2.8,73,Good,2,No,Gas,Central AC,74.0,70,Mixed,1,Yes,Yes,No,No,No,7,1,No,No,No,No,Yes,9.0,No,0,Morning,3573.0,Yes
HH_00012849,3,3,0,Rent,Single Family,$40k-$75k,2611.0,3,2.0999999999999996,1,Excellent,1,Yes,Electric,Central AC,71.0,71,Moderate,1,Yes,No,No,No,No,5,0,Yes,Yes,No,No,No,13.0,Yes,0,Morning,3416.0,Yes
HH_00012850,3,3,0,Rent,Single Family,$75k-$120k,1657.0,3,2.0999999999999996,8,Excellent,2,Yes,Gas,Central AC,70.0,73,Cold,1,Yes,Yes,No,No,No,2,1,No,Yes,No,No,No,11.0,No,0,Evening,2639.0,No
HH_00012851,1,1,0,Own,Single Family,$40k-$75k,1131.0,1,1.0,34,Excellent,2,Yes,Gas,Central AC,71.0,74,Cold,2,Yes,Yes,Yes,No,No,2,1,Yes,No,No,No,No,17.0,No,1,Morning,2485.0,No
HH_00012852,2,2,0,Own,Single Family,<$40k,1564.0,3,2.0999999999999996,6,Fair,2,No,Gas,Central AC,70.0,74,Mixed,1,Yes,Yes,Yes,No,No,1,2,No,Yes,Yes,No,Yes,8.0,No,1,Afternoon,2670.0,No
HH_00012853,4,4,0,Own,Single Family,<$40k,2083.0,3,3.0999999999999996,80,Good,1,Yes,Electric,Window Units,73.0,71,Moderate,1,Yes,No,Yes,No,No,4,1,No,No,Yes,No,No,9.0,Yes,0,Afternoon,3508.0,Yes
HH_00012854,4,3,1,Own,Single Family,<$40k,2481.0,5,4.5,48,Poor,2,No,Gas,Central AC,70.0,73,Cold,1,Yes,Yes,Yes,No,No,1,5,Yes,No,No,No,No,14.0,No,0,Afternoon,3815.0,Yes
HH_00012855,2,2,0,Own,Single Family,$40k-$75k,971.0,2,1.4,20,Excellent,1,Yes,Gas,None,69.0,76,Mixed,1,Yes,Yes,Yes,No,No,2,3,No,Yes,Yes,No,No,,No,0,Evening,1843.0,No
HH_00012856,5,5,0,Own,Single Family,$75k-$120k,2461.0,6,5.0,18,Good,2,Yes,Electric,Central AC,68.0,74,Moderate,1,No,Yes,Yes,No,No,1,3,No,Yes,No,No,No,12.0,No,0,Morning,3729.0,Yes
HH_00012857,5,4,1,Rent,Single Family,<$40k,2479.0,6,4.199999999999999,69,Excellent,2,No,Electric,Window Units,70.0,80,Hot,1,No,Yes,No,No,No,3,1,No,No,Yes,No,No,16.0,No,0,Night,3783.0,Yes
HH_00012858,2,2,0,Own,Townhouse,$40k-$75k,1788.0,2,1.4,1,Good,2,Yes,Gas,Central AC,70.0,80,Mixed,1,Yes,Yes,No,No,No,2,2,No,Yes,Yes,No,Yes,17.0,No,0,Evening,2177.0,No
HH_00012859,1,1,0,Rent,Apartment,$120k+,1349.0,1,1.7,13,Excellent,2,Yes,Gas,Window Units,71.0,68,Moderate,1,Yes,Yes,No,No,No,2,2,Yes,Yes,No,No,No,17.0,No,0,Morning,1320.0,No
HH_00012860,2,2,0,Rent,Condo,<$40k,1527.0,3,2.0999999999999996,11,Poor,2,Yes,Gas,None,68.0,74,Hot,1,Yes,Yes,No,No,No,4,0,Yes,Yes,No,No,Yes,14.0,No,1,Evening,2549.0,No
HH_00012861,3,3,0,Rent,Apartment,$75k-$120k,2056.0,4,2.8,5,Fair,2,Yes,Gas,Window Units,70.0,71,Cold,1,No,Yes,Yes,No,No,5,8,No,Yes,Yes,No,No,21.0,No,0,Afternoon,2969.0,No
HH_00012862,3,3,0,Own,Single Family,$40k-$75k,2380.0,4,2.8,27,Poor,1,Yes,Gas,Central AC,,75,Moderate,2,Yes,Yes,No,No,No,4,0,No,Yes,Yes,No,No,18.0,No,0,Night,2955.0,No
HH_00012863,2,1,1,Own,Single Family,<$40k,,2,1.4,10,Poor,1,Yes,Gas,Window Units,76.0,77,Cold,1,Yes,Yes,No,Yes,No,1,2,Yes,Yes,Yes,No,No,14.0,No,0,Evening,2699.0,No
HH_00012864,3,3,0,Own,Townhouse,$40k-$75k,1938.0,4,3.8,4,Good,2,No,Heat Pump,None,,69,Hot,2,Yes,Yes,No,Yes,No,4,2,No,Yes,Yes,No,No,10.0,No,0,Night,2994.0,No
HH_00012865,3,3,0,Own,Townhouse,$120k+,2590.0,4,3.8,42,Excellent,1,No,Heat Pump,Window Units,70.0,73,Moderate,1,Yes,Yes,No,No,No,1,2,Yes,No,No,No,No,18.0,No,0,Afternoon,2539.0,No
HH_00012866,4,4,0,Own,Single Family,<$40k,2409.0,3,3.0999999999999996,4,Fair,2,Yes,Electric,Central AC,72.0,78,Hot,1,Yes,Yes,No,No,No,4,2,Yes,No,No,No,No,10.0,No,1,Morning,4348.0,Yes
HH_00012867,5,5,0,Own,Single Family,$40k-$75k,2876.0,6,4.199999999999999,19,Fair,1,Yes,Electric,Central AC,72.0,69,Mixed,1,Yes,No,No,No,No,5,5,No,No,No,No,No,10.0,Yes,0,Evening,4307.0,Yes
HH_00012868,1,1,0,Rent,Single Family,<$40k,1127.0,2,2.4,98,Good,2,No,Gas,None,73.0,73,Moderate,2,Yes,Yes,Yes,No,No,3,0,No,No,No,No,No,11.0,Yes,0,Morning,1827.0,No
HH_00012869,5,4,1,Rent,Single Family,$40k-$75k,2942.0,4,3.8,29,Good,2,No,Gas,Central AC,69.0,78,Moderate,1,Yes,Yes,Yes,No,No,5,4,No,Yes,No,No,No,13.0,No,1,Evening,3958.0,Yes
HH_00012870,4,4,0,Rent,Single Family,$40k-$75k,2293.0,4,3.8,6,Good,1,No,Oil,Central AC,70.0,76,Cold,1,Yes,Yes,No,No,No,5,2,No,Yes,No,No,No,15.0,No,0,Night,3309.0,Yes
HH_00012871,6,6,0,Own,Condo,$120k+,3222.0,5,3.5,2,Good,2,Yes,Electric,Central AC,67.0,78,Moderate,1,Yes,Yes,Yes,No,No,3,1,No,No,Yes,No,No,7.0,No,0,Evening,4471.0,Yes
HH_00012872,6,6,0,Own,Single Family,$75k-$120k,3079.0,6,5.0,26,Fair,1,Yes,Electric,Central AC,,77,Hot,1,Yes,Yes,No,No,No,1,2,No,Yes,Yes,No,Yes,10.0,No,0,Night,4861.0,Yes
HH_00012873,6,5,1,Own,Single Family,$40k-$75k,3081.0,5,3.5,32,Fair,2,No,Electric,Central AC,66.0,71,Hot,2,Yes,Yes,No,No,No,2,0,Yes,Yes,No,No,No,16.0,No,2,Afternoon,5000.0,Yes
HH_00012874,5,5,0,Rent,Single Family,$75k-$120k,3329.0,6,4.199999999999999,63,Poor,2,Yes,Gas,Central AC,,75,Cold,1,Yes,Yes,Yes,No,No,1,3,Yes,No,Yes,No,No,7.0,No,1,Night,4851.0,Yes
HH_00012875,3,3,0,Own,Condo,$40k-$75k,2198.0,2,2.4,47,Excellent,2,No,Electric,Central AC,66.0,71,Moderate,1,No,Yes,No,No,No,2,1,No,Yes,No,No,Yes,12.0,Yes,0,Morning,3365.0,Yes
HH_00012876,2,2,0,Rent,Townhouse,$120k+,1538.0,2,2.4,3,Poor,2,No,Electric,None,70.0,68,Cold,2,Yes,Yes,Yes,No,No,5,3,No,Yes,No,No,Yes,21.0,No,1,Night,3308.0,Yes
HH_00012877,2,2,0,Own,Single Family,$120k+,1207.0,1,1.7,45,Excellent,2,Yes,Gas,Window Units,70.0,74,Cold,3,Yes,No,No,No,No,1,6,No,Yes,No,No,No,,No,1,Morning,2412.0,No
HH_00012878,3,3,0,Rent,Single Family,$75k-$120k,1516.0,4,3.8,2,Excellent,2,Yes,Electric,Central AC,67.0,72,Hot,2,Yes,Yes,No,No,No,5,0,Yes,Yes,Yes,No,No,16.0,No,0,Evening,2979.0,No
HH_00012879,1,1,0,Rent,Condo,$75k-$120k,1005.0,2,1.4,50,Poor,3,No,Electric,Central AC,67.0,68,Cold,2,Yes,Yes,Yes,No,No,6,2,Yes,No,No,No,No,13.0,Yes,1,Morning,3348.0,Yes
HH_00012880,3,3,0,Own,Apartment,$75k-$120k,2161.0,2,2.4,7,Good,1,Yes,Gas,Central AC,,70,Hot,1,Yes,Yes,No,No,Yes,1,1,No,No,No,No,No,12.0,Yes,2,Evening,3738.0,Yes
HH_00012881,5,5,0,Own,Single Family,$120k+,1584.0,6,4.199999999999999,6,Good,2,No,Heat Pump,None,72.0,73,Moderate,2,Yes,Yes,No,No,No,4,1,No,Yes,No,Yes,No,16.0,No,0,Afternoon,2501.0,No
HH_00012882,3,2,1,Own,Single Family,$40k-$75k,1762.0,4,3.8,72,Good,2,No,Electric,Heat Pump,66.0,75,Cold,1,No,Yes,Yes,No,No,2,2,No,Yes,Yes,Yes,No,12.0,No,0,Night,2835.0,No
HH_00012883,2,2,0,Rent,Single Family,$120k+,2163.0,1,1.0,7,Fair,1,No,Electric,Central AC,67.0,68,Cold,2,Yes,Yes,No,No,Yes,3,2,No,Yes,Yes,Yes,No,15.0,No,1,Afternoon,3539.0,Yes
HH_00012884,2,1,1,Rent,Single Family,<$40k,1237.0,2,1.4,13,Fair,1,No,Electric,Central AC,69.0,75,Hot,2,Yes,Yes,Yes,No,No,1,4,Yes,Yes,No,No,No,,No,0,Evening,2811.0,No
HH_00012885,4,3,1,Rent,Apartment,$75k-$120k,2039.0,3,2.0999999999999996,83,Fair,2,No,Electric,Central AC,66.0,71,Hot,1,Yes,Yes,Yes,No,No,3,2,No,No,Yes,Yes,Yes,13.0,No,0,Night,3980.0,Yes
HH_00012886,5,5,0,Own,Single Family,<$40k,2678.0,5,3.5,3,Fair,2,No,Gas,Window Units,68.0,77,Hot,1,No,No,No,Yes,Yes,6,3,No,No,No,No,Yes,,No,1,Evening,4476.0,Yes
HH_00012887,2,2,0,Rent,Single Family,$120k+,2071.0,1,1.7,30,Good,3,No,Electric,Central AC,71.0,69,Hot,1,Yes,Yes,No,No,No,4,3,No,Yes,Yes,Yes,No,13.0,Yes,1,Night,3350.0,Yes
HH_00012888,1,1,0,Own,Single Family,$75k-$120k,878.0,1,1.7,54,Fair,1,No,Oil,Window Units,69.0,74,Hot,2,Yes,Yes,No,No,No,7,2,No,No,No,No,No,10.0,No,0,Evening,1931.0,No
HH_00012889,4,4,0,Own,Single Family,$75k-$120k,2372.0,4,2.8,17,Good,2,No,Electric,Central AC,72.0,75,Cold,2,No,Yes,No,No,No,3,2,No,No,Yes,No,Yes,19.0,No,1,Evening,4237.0,Yes
HH_00012890,1,1,0,Rent,Single Family,$75k-$120k,1289.0,2,1.4,7,Fair,2,Yes,Gas,Window Units,75.0,71,Hot,1,No,Yes,Yes,No,No,7,1,No,Yes,No,No,No,19.0,No,1,Evening,2300.0,No
